"genus_species","lat_lon_1","lat_lon_2","elev_1","elev_2","mean_yearly_max_temp1","mean_yearly_max_temp2","experienced_mean_yearly_max_temp1","experienced_mean_yearly_max_temp2","distance","temp_difference","experienced_temp_difference","t_opt1","t_opt2","temp_difference_topt"
"Micropterus salmoides","35.66_-97.47","45.55_-92.39",NA,NA,28.2693670099432,14.3479497736151,27.6791542746804,14.2742005781694,1181059.24924127,13.9214172363281,13.404953696511,NA,NA,NA
"Micropterus salmoides","35.66_-97.47","46.78_-94.7",NA,NA,28.2693670099432,12.8226617986506,27.6791542746804,12.596113170277,1259190.82582509,15.4467052112926,15.0830411044034,NA,NA,NA
"Micropterus salmoides","35.96_-83.92","41.65_-82.83",NA,NA,23.5405677101829,24.8923674149947,23.5075157859109,24.8691151012074,640409.906924305,1.35179970481179,1.36159931529652,NA,NA,NA
"Micropterus salmoides","35.96_-83.92","39.507_-91.794",NA,NA,23.5405677101829,22.5388712102717,23.5075157859109,22.4350434736772,797335.682372682,1.00169649991122,1.07247231223366,NA,NA,NA
"Micropterus salmoides","35.96_-83.92","42.08_-81.34",NA,NA,23.5405677101829,24.8923674149947,23.5075157859109,24.8691151012074,716785.809811726,1.35179970481179,1.36159931529652,NA,NA,NA
"Micropterus salmoides","35.96_-83.92","32.874_-110.809",NA,NA,23.5405677101829,30.117353404652,23.5075157859109,30.1132508711382,2485079.18367275,6.57678569446911,6.60573508522727,NA,NA,NA
"Micropterus salmoides","35.96_-83.92","34.45_-96.64",NA,NA,23.5405677101829,29.5093974720348,23.5075157859109,28.9814086914063,1168272.99332035,5.96882976185191,5.47389290549538,NA,NA,NA
"Micropterus salmoides","35.96_-83.92","38.34_-90.37",NA,NA,23.5405677101829,24.6074240944602,23.5075157859109,24.4516450361772,630445.276749768,1.06685638427734,0.944129250266332,NA,NA,NA
"Micropterus salmoides","35.96_-83.92","45.55_-92.39",NA,NA,23.5405677101829,14.3479497736151,23.5075157859109,14.2742005781694,1282792.68082726,9.19261793656783,9.23331520774148,NA,NA,NA
"Micropterus salmoides","35.96_-83.92","46.78_-94.7",NA,NA,23.5405677101829,12.8226617986506,23.5075157859109,12.596113170277,1500900.45198258,10.7179059115323,10.9114026156339,NA,NA,NA
"Micropterus salmoides","41.65_-82.83","39.507_-91.794",NA,NA,24.8923674149947,22.5388712102717,24.8691151012074,22.4350434736772,794106.811438852,2.35349620472301,2.43407162753018,NA,NA,NA
"Micropterus salmoides","41.65_-82.83","42.08_-81.34",NA,NA,24.8923674149947,24.8923674149947,24.8691151012074,24.8691151012074,132471.701743499,0,0,NA,NA,NA
"Micropterus salmoides","41.65_-82.83","32.874_-110.809",NA,NA,24.8923674149947,30.117353404652,24.8691151012074,30.1132508711382,2649675.18106411,5.22498598965732,5.24413576993076,NA,NA,NA
"Micropterus salmoides","41.65_-82.83","34.45_-96.64",NA,NA,24.8923674149947,29.5093974720348,24.8691151012074,28.9814086914063,1449059.06779354,4.61703005704012,4.11229359019886,NA,NA,NA
"Micropterus salmoides","41.65_-82.83","38.34_-90.37",NA,NA,24.8923674149947,24.6074240944602,24.8691151012074,24.4516450361772,740706.251510595,0.284943320534445,0.417470065030184,NA,NA,NA
"Micropterus salmoides","41.65_-82.83","45.55_-92.39",NA,NA,24.8923674149947,14.3479497736151,24.8691151012074,14.2742005781694,883692.240555596,10.5444176413796,10.594914523038,NA,NA,NA
"Micropterus salmoides","41.65_-82.83","46.78_-94.7",NA,NA,24.8923674149947,12.8226617986506,24.8691151012074,12.596113170277,1104162.06866501,12.0697056163441,12.2730019309304,NA,NA,NA
"Micropterus salmoides","39.507_-91.794","42.08_-81.34",NA,NA,22.5388712102717,24.8923674149947,22.4350434736772,24.8691151012074,925691.989636355,2.35349620472301,2.43407162753018,NA,NA,NA
"Micropterus salmoides","39.507_-91.794","32.874_-110.809",NA,NA,22.5388712102717,30.117353404652,22.4350434736772,30.1132508711382,1856261.25812099,7.57848219438033,7.67820739746094,NA,NA,NA
"Micropterus salmoides","39.507_-91.794","34.45_-96.64",NA,NA,22.5388712102717,29.5093974720348,22.4350434736772,28.9814086914063,708700.023208688,6.97052626176313,6.54636521772904,NA,NA,NA
"Micropterus salmoides","39.507_-91.794","38.34_-90.37",NA,NA,22.5388712102717,24.6074240944602,22.4350434736772,24.4516450361772,179119.712732065,2.06855288418857,2.0166015625,NA,NA,NA
"Micropterus salmoides","39.507_-91.794","45.55_-92.39",NA,NA,22.5388712102717,14.3479497736151,22.4350434736772,14.2742005781694,674472.375542637,8.19092143665661,8.16084289550781,NA,NA,NA
"Micropterus salmoides","39.507_-91.794","46.78_-94.7",NA,NA,22.5388712102717,12.8226617986506,22.4350434736772,12.596113170277,843166.828670142,9.7162094116211,9.83893030340022,NA,NA,NA
"Micropterus salmoides","42.08_-81.34","32.874_-110.809",NA,NA,24.8923674149947,30.117353404652,24.8691151012074,30.1132508711382,2780525.55623038,5.22498598965732,5.24413576993076,NA,NA,NA
"Micropterus salmoides","42.08_-81.34","34.45_-96.64",NA,NA,24.8923674149947,29.5093974720348,24.8691151012074,28.9814086914063,1580516.11690329,4.61703005704012,4.11229359019886,NA,NA,NA
"Micropterus salmoides","42.08_-81.34","38.34_-90.37",NA,NA,24.8923674149947,24.6074240944602,24.8691151012074,24.4516450361772,872627.509359442,0.284943320534445,0.417470065030184,NA,NA,NA
"Micropterus salmoides","42.08_-81.34","45.55_-92.39",NA,NA,24.8923674149947,14.3479497736151,24.8691151012074,14.2742005781694,966937.08412999,10.5444176413796,10.594914523038,NA,NA,NA
"Micropterus salmoides","42.08_-81.34","46.78_-94.7",NA,NA,24.8923674149947,12.8226617986506,24.8691151012074,12.596113170277,1181821.36355308,12.0697056163441,12.2730019309304,NA,NA,NA
"Micropterus salmoides","32.874_-110.809","34.45_-96.64",NA,NA,30.117353404652,29.5093974720348,30.1132508711382,28.9814086914063,1323361.74630674,0.607955932617195,1.1318421797319,NA,NA,NA
"Micropterus salmoides","32.874_-110.809","38.34_-90.37",NA,NA,30.117353404652,24.6074240944602,30.1132508711382,24.4516450361772,1942474.79593722,5.50992931019176,5.66160583496094,NA,NA,NA
"Micropterus salmoides","32.874_-110.809","45.55_-92.39",NA,NA,30.117353404652,14.3479497736151,30.1132508711382,14.2742005781694,2115502.17763563,15.7694036310369,15.8390502929688,NA,NA,NA
"Micropterus salmoides","32.874_-110.809","46.78_-94.7",NA,NA,30.117353404652,12.8226617986506,30.1132508711382,12.596113170277,2063726.71381526,17.2946916060014,17.5171377008612,NA,NA,NA
"Micropterus salmoides","34.45_-96.64","38.34_-90.37",NA,NA,29.5093974720348,24.6074240944602,28.9814086914063,24.4516450361772,709042.23284614,4.90197337757457,4.52976365522904,NA,NA,NA
"Micropterus salmoides","34.45_-96.64","45.55_-92.39",NA,NA,29.5093974720348,14.3479497736151,28.9814086914063,14.2742005781694,1287192.63589508,15.1614476984197,14.7072081132369,NA,NA,NA
"Micropterus salmoides","34.45_-96.64","46.78_-94.7",NA,NA,29.5093974720348,12.8226617986506,28.9814086914063,12.596113170277,1382203.57794386,16.6867356733842,16.3852955211293,NA,NA,NA
"Micropterus salmoides","38.34_-90.37","45.55_-92.39",NA,NA,24.6074240944602,14.3479497736151,24.4516450361772,14.2742005781694,819776.739440335,10.2594743208452,10.1774444580078,NA,NA,NA
"Micropterus salmoides","38.34_-90.37","46.78_-94.7",NA,NA,24.6074240944602,12.8226617986506,24.4516450361772,12.596113170277,1003965.42557426,11.7847622958097,11.8555318659002,NA,NA,NA
"Micropterus salmoides","45.55_-92.39","46.78_-94.7",NA,NA,14.3479497736151,12.8226617986506,14.2742005781694,12.596113170277,224630.538595665,1.52528797496449,1.67808740789241,NA,NA,NA
"Mixophyes fasciolatus","-34_151.342","-27.334_152.768",304.8,629,NA,26.2687327783494,NA,26.2687327783494,754484.356639673,NA,NA,27.0435675456816,28.4492340874275,1.4056665417459
"Morone chrysops","42.08_-81.34","38.34_-90.37",NA,NA,24.8923674149947,24.6074240944602,24.8923674149947,24.6074240944602,872627.509359442,0.284943320534445,0.284943320534445,NA,NA,NA
"Morone saxatilis","35.66_-97.47","41.24_-73.92",NA,NA,28.2693670099432,28.5509540904652,28.2321376453747,28.5509540904652,2137343.00922443,0.281587080522016,0.318816445090555,NA,NA,NA
"Morone saxatilis","35.66_-97.47","45.37_-63.26",NA,NA,28.2693670099432,10.4001188798384,28.2321376453747,10.4001188798384,3062590.36238332,17.8692481301048,17.8320187655362,NA,NA,NA
"Morone saxatilis","41.24_-73.92","45.37_-63.26",NA,NA,28.5509540904652,10.4001188798384,28.5509540904652,10.4001188798384,977187.18610272,18.1508352106268,18.1508352106268,NA,NA,NA
"Mugil cephalus","21.37_-157.98","31.29_-113.54",NA,NA,18.622499859333,21.8342499256134,18.622499859333,21.8342499256134,4537502.25988657,3.21175006628037,3.21175006628037,NA,NA,NA
"Myrmecocystus depilis","32.32_-106.76","36.68_-108.31",1209,1734,22.5771672894265,16.1262471801013,18.9134073085316,12.0538233484683,505731.243125092,6.45092010932525,6.85958396006333,32.436467249512,27.1999997484574,5.2364675010546
"Notemigonus crysoleucas","29.48_-81.68","35.66_-97.47",NA,NA,31.9100981278853,28.2693670099432,31.9100981278853,28.2693670099432,1630570.02906461,3.64073111794212,3.64073111794212,NA,NA,NA
"Notemigonus crysoleucas","29.48_-81.68","41.65_-82.83",NA,NA,31.9100981278853,24.8923674149947,31.9100981278853,24.8923674149947,1358716.49634586,7.01773071289063,7.01773071289063,NA,NA,NA
"Notemigonus crysoleucas","29.48_-81.68","45.83_-78.42",NA,NA,31.9100981278853,13.0631423950195,31.9100981278853,13.0631423950195,1842183.15509934,18.8469557328658,18.8469557328658,NA,NA,NA
"Notemigonus crysoleucas","29.48_-81.68","39.201_-92.177",NA,NA,31.9100981278853,26.5348609230735,31.9100981278853,26.5348609230735,1447670.31625081,5.37523720481179,5.37523720481179,NA,NA,NA
"Notemigonus crysoleucas","35.66_-97.47","41.65_-82.83",NA,NA,28.2693670099432,24.8923674149947,28.2693670099432,24.8923674149947,1434079.49711498,3.3769995949485,3.3769995949485,NA,NA,NA
"Notemigonus crysoleucas","35.66_-97.47","45.83_-78.42",NA,NA,28.2693670099432,13.0631423950195,28.2693670099432,13.0631423950195,1957268.17340345,15.2062246149237,15.2062246149237,NA,NA,NA
"Notemigonus crysoleucas","35.66_-97.47","39.201_-92.177",NA,NA,28.2693670099432,26.5348609230735,28.2693670099432,26.5348609230735,611596.865809296,1.73450608686966,1.73450608686966,NA,NA,NA
"Notemigonus crysoleucas","41.65_-82.83","45.83_-78.42",NA,NA,24.8923674149947,13.0631423950195,24.8923674149947,13.0631423950195,584874.810074329,11.8292250199751,11.8292250199751,NA,NA,NA
"Notemigonus crysoleucas","41.65_-82.83","39.201_-92.177",NA,NA,24.8923674149947,26.5348609230735,24.8923674149947,26.5348609230735,837154.99441364,1.64249350807884,1.64249350807884,NA,NA,NA
"Notemigonus crysoleucas","45.83_-78.42","39.201_-92.177",NA,NA,13.0631423950195,26.5348609230735,13.0631423950195,26.5348609230735,1345710.24543185,13.471718528054,13.471718528054,NA,NA,NA
"Notophthalmus viridescens","34.028_-78.202","35.255_-97.352",11,328,30.3852260738553,31.9455875948405,27.6066451919489,28.8591264767424,1756439.2697278,1.56036152098517,1.25248128479348,25.2840789806432,26.9109952506524,1.6269162700092
"Notophthalmus viridescens","34.028_-78.202","35.317_-83.209",11,845,30.3852260738553,25.4330598747145,27.6066451919489,23.1452479091271,480262.19825256,4.95216619914076,4.46139728282184,25.2840789806432,19.183694014563,6.1003849660802
"Notophthalmus viridescens","34.028_-78.202","36.026_-79.11",11,223,30.3852260738553,20.964679458383,27.6066451919489,19.0442155909812,237314.77653549,9.42054661547225,8.5624296009677,25.2840789806432,23.368248779522,1.9158302011212
"Notophthalmus viridescens","34.028_-78.202","36.074_-78.243",11,70,30.3852260738553,29.2480368525934,27.6066451919489,26.4398999875991,227790.315212426,1.13718922126186,1.16674520434985,25.2840789806432,22.914074980986,2.3700039996572
"Notophthalmus viridescens","34.028_-78.202","36.494_-81.12",11,906,30.3852260738553,24.1848557491776,27.6066451919489,24.1650981272669,381673.50945445,6.20037032467767,3.44154706468199,25.2840789806432,19.9404257690527,5.3436532115905
"Notophthalmus viridescens","34.028_-78.202","37.313_-80.677",11,558,30.3852260738553,NA,27.6066451919489,NA,428701.536926433,NA,NA,25.2840789806432,19.5710557178043,5.7130232628389
"Notophthalmus viridescens","34.028_-78.202","37.375_-80.523",11,1179,30.3852260738553,25.3019717296114,27.6066451919489,25.0381912514117,427562.180117662,5.08325434424393,2.56845394053729,25.2840789806432,18.7042368852254,6.5798420954178
"Notophthalmus viridescens","34.028_-78.202","37.788_-81.953",11,480,30.3852260738553,26.3590134300066,27.6066451919489,23.9707591417993,538012.415994781,4.0262126438487,3.63588605014962,25.2840789806432,21.6709383473289,3.6131406333143
"Notophthalmus viridescens","34.028_-78.202","41.129_-74.687",11,229,30.3852260738553,27.1843155232793,27.6066451919489,23.9896206841125,848922.108085169,3.20091055057603,3.61702450783647,25.2840789806432,18.6905902032103,6.5934887774329
"Notophthalmus viridescens","34.028_-78.202","42.117_-72.662",11,79,30.3852260738553,27.3918802071079,27.6066451919489,23.8700575924917,1022425.82294228,2.9933458667474,3.73658759945727,25.2840789806432,18.5993913285984,6.6846876520448
"Notophthalmus viridescens","34.028_-78.202","42.69_-73.29",11,727,30.3852260738553,23.6671029735794,27.6066451919489,20.416501585484,1054782.28993677,6.71812310027588,7.19014360646499,25.2840789806432,16.4683891348966,8.8156898457466
"Notophthalmus viridescens","34.028_-78.202","46.312_-84.593",11,212,30.3852260738553,24.0332435965324,27.6066451919489,20.9547748036385,1470295.03911419,6.3519824773229,6.65187038831045,25.2840789806432,15.2843626381106,9.9997163425326
"Notophthalmus viridescens","34.028_-78.202","51.254_-85.323",11,184,30.3852260738553,22.6998840381789,27.6066451919489,18.0956699304565,2001962.23126519,7.68534203567642,9.51097526149244,25.2840789806432,11.9537397442119,13.3303392364313
"Notophthalmus viridescens","34.028_-78.202","43.3_-72.783",11,407,30.3852260738553,24.8956698892139,27.6066451919489,21.4686713060953,1133898.21629468,5.48955618464143,6.13797388585364,25.2840789806432,14.8280512345111,10.4560277461321
"Notophthalmus viridescens","35.255_-97.352","35.317_-83.209",328,845,31.9455875948405,25.4330598747145,28.8591264767424,23.1452479091271,1284067.90058509,6.51252772012593,5.71387856761532,26.9109952506524,19.183694014563,7.7273012360894
"Notophthalmus viridescens","35.255_-97.352","36.026_-79.11",328,223,31.9455875948405,20.964679458383,28.8591264767424,19.0442155909812,1650139.92493067,10.9809081364574,9.81491088576118,26.9109952506524,23.368248779522,3.5427464711304
"Notophthalmus viridescens","35.255_-97.352","36.074_-78.243",328,70,31.9455875948405,29.2480368525934,28.8591264767424,26.4398999875991,1727864.05657019,2.69755074224703,2.41922648914333,26.9109952506524,22.914074980986,3.9969202696664
"Notophthalmus viridescens","35.255_-97.352","36.494_-81.12",328,906,31.9455875948405,24.1848557491776,28.8591264767424,24.1650981272669,1468892.90263849,7.76073184566284,4.69402834947547,26.9109952506524,19.9404257690527,6.9705694815997
"Notophthalmus viridescens","35.255_-97.352","37.313_-80.677",328,558,31.9455875948405,NA,28.8591264767424,NA,1511703.65832445,NA,NA,26.9109952506524,19.5710557178043,7.3399395328481
"Notophthalmus viridescens","35.255_-97.352","37.375_-80.523",328,1179,31.9455875948405,25.3019717296114,28.8591264767424,25.0381912514117,1525754.92644863,6.6436158652291,3.82093522533076,26.9109952506524,18.7042368852254,8.206758365427
"Notophthalmus viridescens","35.255_-97.352","37.788_-81.953",328,480,31.9455875948405,26.3590134300066,28.8591264767424,23.9707591417993,1404421.24859313,5.58657416483387,4.88836733494309,26.9109952506524,21.6709383473289,5.2400569033235
"Notophthalmus viridescens","35.255_-97.352","41.129_-74.687",328,229,31.9455875948405,27.1843155232793,28.8591264767424,23.9896206841125,2080906.64266015,4.7612720715612,4.86950579262995,26.9109952506524,18.6905902032103,8.2204050474421
"Notophthalmus viridescens","35.255_-97.352","42.117_-72.662",328,79,31.9455875948405,27.3918802071079,28.8591264767424,23.8700575924917,2267625.75713781,4.55370738773257,4.98906888425075,26.9109952506524,18.5993913285984,8.311603922054
"Notophthalmus viridescens","35.255_-97.352","42.69_-73.29",328,727,31.9455875948405,23.6671029735794,28.8591264767424,20.416501585484,2231171.68201269,8.27848462126105,8.44262489125846,26.9109952506524,16.4683891348966,10.4426061157558
"Notophthalmus viridescens","35.255_-97.352","46.312_-84.593",328,212,31.9455875948405,24.0332435965324,28.8591264767424,20.9547748036385,1630314.82675209,7.91234399830806,7.90435167310393,26.9109952506524,15.2843626381106,11.6266326125418
"Notophthalmus viridescens","35.255_-97.352","51.254_-85.323",328,184,31.9455875948405,22.6998840381789,28.8591264767424,18.0956699304565,2024537.72232143,9.24570355666159,10.7634565462859,26.9109952506524,11.9537397442119,14.9572555064405
"Notophthalmus viridescens","35.255_-97.352","43.3_-72.783",328,407,31.9455875948405,24.8956698892139,28.8591264767424,21.4686713060953,2287875.67077301,7.0499177056266,7.39045517064712,26.9109952506524,14.8280512345111,12.0829440161413
"Notophthalmus viridescens","35.317_-83.209","36.026_-79.11",845,223,25.4330598747145,20.964679458383,23.1452479091271,19.0442155909812,378961.98700454,4.46838041633149,4.10103231814586,19.183694014563,23.368248779522,4.184554764959
"Notophthalmus viridescens","35.317_-83.209","36.074_-78.243",845,70,25.4330598747145,29.2480368525934,23.1452479091271,26.4398999875991,456740.279567276,3.8149769778789,3.29465207847199,19.183694014563,22.914074980986,3.730380966423
"Notophthalmus viridescens","35.317_-83.209","36.494_-81.12",845,906,25.4330598747145,24.1848557491776,23.1452479091271,24.1650981272669,229437.703868894,1.2482041255369,1.01985021813985,19.183694014563,19.9404257690527,0.756731754489699
"Notophthalmus viridescens","35.317_-83.209","37.313_-80.677",845,558,25.4330598747145,NA,23.1452479091271,NA,317702.866954644,NA,NA,19.183694014563,19.5710557178043,0.3873617032413
"Notophthalmus viridescens","35.317_-83.209","37.375_-80.523",845,1179,25.4330598747145,25.3019717296114,23.1452479091271,25.0381912514117,332363.553121286,0.131088145103167,1.89294334228456,19.183694014563,18.7042368852254,0.4794571293376
"Notophthalmus viridescens","35.317_-83.209","37.788_-81.953",845,480,25.4330598747145,26.3590134300066,23.1452479091271,23.9707591417993,297108.514742933,0.925953555292065,0.825511232672227,19.183694014563,21.6709383473289,2.4872443327659
"Notophthalmus viridescens","35.317_-83.209","41.129_-74.687",845,229,25.4330598747145,27.1843155232793,23.1452479091271,23.9896206841125,986042.406619695,1.75125564856473,0.844372774985374,19.183694014563,18.6905902032103,0.4931038113527
